,age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,over50K
7068,12,2,4,4,7,1,4,1,0,0,24,25,0
8870,19,2,11,2,5,0,2,1,0,0,19,38,0
28799,33,2,9,2,3,0,4,1,0,0,49,38,1
2578,33,1,15,2,2,0,4,1,93,0,39,38,1
12157,23,2,15,2,11,2,4,1,0,0,39,38,0
14104,7,2,11,4,0,3,4,0,0,0,39,38,0
24834,24,0,8,0,0,3,2,0,0,0,39,38,0
12326,17,4,11,2,11,0,4,1,0,0,59,38,0
30076,15,2,9,2,5,0,4,1,0,0,49,38,1
1712,24,2,12,4,3,1,4,1,114,0,49,38,1
9311,1,2,0,4,7,3,4,1,0,0,10,38,0
23987,1,2,1,4,11,3,4,1,0,0,14,38,0
31929,50,1,9,2,9,0,4,1,0,0,9,38,0
30609,7,2,9,4,7,1,4,1,0,0,39,38,0
18851,28,2,9,2,13,0,4,1,0,0,49,38,1
29129,23,4,15,4,6,1,4,1,0,0,34,38,0
2010,33,2,10,2,9,0,4,1,107,0,49,38,1
3122,22,2,11,2,7,5,4,0,76,0,39,38,0
32263,34,2,6,2,6,0,4,1,0,0,44,38,0
22362,16,2,12,4,9,1,2,1,0,0,49,38,0
6619,3,2,15,4,7,3,4,1,0,0,34,38,0
23112,16,2,15,4,11,1,4,0,0,0,39,38,0
9096,36,5,10,2,0,0,4,1,0,0,49,38,1
13442,27,5,11,2,10,0,4,1,0,0,39,38,0
1185,44,2,5,2,13,0,4,1,0,27,39,38,0
4033,24,2,11,0,2,4,4,1,24,0,39,23,0
28214,8,4,11,4,7,4,4,0,0,0,29,38,0
16272,6,2,9,4,11,1,4,1,0,0,54,38,0
25666,15,2,9,2,4,0,4,1,0,0,59,38,0
18917,7,2,11,4,7,2,4,1,0,0,24,38,0
29895,13,4,8,4,2,1,4,1,0,0,39,38,0
29159,13,1,9,2,9,0,4,1,0,0,39,38,1
25309,20,2,15,0,7,4,2,0,0,0,39,38,0
32492,7,2,15,2,7,3,1,0,0,0,34,38,0
1542,21,2,10,2,3,5,4,0,117,0,35,38,1
12350,17,0,9,2,10,0,4,1,0,0,59,38,0
18924,26,2,15,2,0,0,4,1,0,0,39,38,0
8784,34,2,15,2,11,0,4,1,0,0,39,38,1
24178,21,2,9,2,3,0,4,1,0,0,61,38,1
29160,25,2,11,0,11,1,4,1,0,0,46,38,0
30635,1,2,4,4,5,3,4,1,0,0,39,38,0
5111,21,2,12,2,9,0,4,1,0,0,24,38,0
18931,32,5,14,0,3,1,4,0,0,0,39,38,0
23373,25,2,11,0,6,4,4,1,0,0,47,38,0
29458,25,2,11,0,13,1,4,1,0,0,39,38,0
28756,4,2,15,2,7,0,4,1,0,0,49,38,0
16581,37,5,10,2,9,0,4,1,0,0,45,8,1
3056,25,2,11,2,11,0,4,1,78,0,49,38,1
14335,50,4,9,2,3,0,4,1,0,0,54,38,0
2449,18,2,11,2,3,0,4,1,93,0,49,38,1
17635,5,2,11,4,0,1,4,0,0,0,54,38,0
14368,33,2,11,2,2,0,4,1,0,0,59,38,1
23370,26,2,9,2,6,0,2,1,0,0,39,38,0
16559,38,2,11,0,3,1,4,0,0,0,39,38,0
14146,24,2,9,2,9,0,4,1,0,0,39,38,1
28740,45,1,12,2,9,5,4,0,0,0,39,38,1
11809,47,5,6,2,2,0,4,1,0,0,39,38,0
3107,27,3,11,2,3,0,4,1,76,0,59,11,0
6641,18,2,1,4,7,4,0,1,0,0,39,38,0
2401,20,3,11,2,11,0,4,1,93,0,59,38,1
20012,3,2,15,4,5,3,4,1,0,0,24,38,0
649,44,3,15,2,11,0,4,1,0,45,34,38,1
2443,17,2,12,2,9,0,4,1,93,0,54,38,1
1773,50,4,12,6,9,1,4,1,109,0,1,38,1
30746,27,2,9,2,9,0,4,1,0,0,44,38,1
21775,29,2,8,0,2,4,4,1,0,0,39,38,0
19284,49,2,11,2,11,0,4,1,0,0,49,38,0
16159,13,2,11,0,13,1,4,1,0,0,51,38,0
24714,12,2,8,1,4,0,4,1,0,0,43,38,1
26423,12,6,15,2,4,3,4,1,0,0,63,38,0
29374,20,2,11,2,2,0,4,1,0,0,39,38,0
19593,46,0,11,6,3,1,4,0,0,0,39,38,0
18921,34,2,8,2,12,0,4,1,0,0,39,38,1
4654,23,2,11,4,7,1,4,0,0,0,34,38,0
32143,25,2,15,2,9,0,4,1,0,0,44,38,0
26808,31,4,11,2,11,0,4,1,0,0,49,38,0
6789,20,4,11,4,4,3,4,1,0,0,79,38,0
27407,50,4,11,6,4,1,4,1,0,0,63,38,0
22882,37,2,11,2,0,0,4,1,0,0,39,38,1
4517,0,2,4,4,7,2,4,1,0,0,47,25,0
25703,2,2,11,4,7,3,4,1,0,0,39,32,0
404,35,2,8,2,3,0,4,1,0,48,44,38,1
16395,29,1,9,0,10,1,2,1,0,0,49,38,1
2522,17,2,9,2,7,5,1,0,93,0,49,29,1
21234,30,2,11,4,0,2,4,0,0,0,39,38,0
10962,39,2,6,2,7,0,4,1,0,0,39,38,0
17913,8,2,9,4,0,1,4,1,0,0,39,38,1
12665,28,2,11,5,6,4,2,0,0,0,39,38,0
24802,34,0,12,6,11,4,4,1,0,0,49,7,1
26776,29,5,15,2,10,0,2,1,0,0,67,38,1
7794,33,2,11,4,12,3,4,1,0,0,14,38,0
14772,14,2,15,2,2,0,4,1,0,0,39,38,0
3163,26,0,12,2,5,0,4,1,76,0,11,38,0
12253,16,2,5,2,2,0,4,1,0,0,39,38,0
30792,39,2,5,4,7,3,4,0,0,0,29,38,0
16555,16,2,7,2,9,0,4,1,0,0,49,38,0
4495,24,3,15,2,4,0,4,1,0,0,53,38,1
9979,10,2,11,2,13,0,4,1,0,0,92,38,0
16510,6,0,15,4,2,4,0,1,0,0,39,38,0
12472,27,1,11,0,2,4,2,1,0,0,39,38,0
4383,4,2,11,4,2,3,2,1,0,0,39,38,0
19854,24,2,15,2,0,5,4,0,0,0,39,38,1
13329,1,2,11,4,6,1,4,0,0,0,29,38,0
31691,31,2,11,2,13,0,4,1,0,0,39,38,1
24340,27,4,4,2,2,0,4,1,0,0,39,38,0
23478,35,4,11,0,2,1,2,1,0,0,39,38,0
9882,16,2,11,0,11,1,4,1,0,0,49,38,0
1779,57,4,9,6,2,1,4,1,108,0,7,10,1
31841,21,1,14,2,9,0,2,1,0,0,39,38,1
27480,48,0,11,0,0,1,4,0,0,0,39,38,0
19902,9,5,7,4,0,4,2,0,0,0,39,38,0
14075,1,4,15,4,3,1,4,0,0,0,49,38,0
20298,33,3,9,2,11,0,1,1,0,0,59,34,1
4429,24,2,11,0,11,4,2,0,0,0,37,38,0
25120,29,2,11,2,3,5,4,0,0,0,27,38,1
21123,26,1,15,0,10,4,4,0,0,0,39,38,0
27698,31,2,11,0,0,1,4,0,0,0,29,38,0
31601,14,2,11,2,2,0,4,1,0,0,19,38,0
23100,11,2,15,4,0,4,2,0,0,0,39,38,0
11231,47,4,12,0,9,1,4,1,0,0,49,38,0
28004,35,2,11,2,2,0,4,1,0,0,39,38,0
27255,19,2,11,0,2,1,4,1,0,0,29,38,0
1263,29,2,9,4,6,1,4,0,0,23,7,38,0
32532,12,2,11,5,11,4,4,0,0,0,34,38,0
19738,19,2,11,2,13,0,4,1,0,0,24,38,1
30795,16,2,6,4,6,1,4,1,0,0,49,38,0
20674,18,2,11,1,7,5,4,0,0,0,39,38,1
10490,23,4,14,2,9,0,4,1,0,0,54,38,1
19572,8,2,11,5,7,4,4,0,0,0,19,38,0
19724,14,2,11,2,5,0,4,1,0,0,39,38,0
9102,6,2,11,4,3,1,4,1,0,0,44,38,0
14301,33,2,9,0,3,1,4,1,0,0,54,38,1
26819,32,2,8,0,12,4,4,0,0,0,39,38,0
24167,8,2,15,4,6,3,4,1,0,0,39,18,0
12454,15,2,15,4,2,1,4,1,0,0,37,38,0
17263,30,2,11,2,6,0,2,1,0,0,39,38,1
12766,28,2,12,2,3,0,4,1,0,0,49,38,1
31768,8,2,11,2,5,0,4,1,0,0,39,38,0
28555,4,2,11,4,7,3,4,0,0,0,31,38,0
13517,24,1,14,2,9,0,4,1,0,0,49,38,1
10050,38,2,11,2,13,0,4,1,0,0,63,38,0
4735,19,4,7,0,11,4,4,0,0,0,34,38,0
19613,28,2,9,4,9,1,4,0,0,0,39,10,0
28463,7,2,15,4,11,3,4,0,0,0,19,38,0
29131,21,1,15,2,10,0,4,1,0,0,59,38,1
4017,19,2,15,4,2,3,4,1,24,0,59,38,0
30786,3,2,15,4,0,1,3,0,0,0,34,38,0
11935,23,2,11,0,2,3,4,1,0,0,39,38,0
13075,11,2,15,4,0,3,2,0,0,0,39,22,0
29944,5,2,15,4,7,1,4,0,0,0,29,38,0
13130,32,2,15,2,7,0,4,1,0,0,16,38,0
13194,1,2,11,4,0,1,4,0,0,0,24,38,0
26804,14,2,15,2,0,5,4,0,0,0,39,38,1
25902,18,2,9,4,9,1,4,0,0,0,39,38,0
24103,7,2,15,4,7,4,2,0,0,0,34,38,0
17320,18,2,15,0,0,1,4,0,0,0,39,38,1
26355,35,4,8,2,2,0,4,1,0,0,39,38,0
29260,15,5,15,4,12,4,2,0,0,0,19,38,0
11845,17,2,11,3,6,4,4,0,0,0,39,38,0
25653,32,2,9,4,3,1,4,1,0,0,44,38,1
25961,0,2,1,4,0,3,4,1,0,0,15,38,0
19524,28,2,0,0,11,1,4,0,0,0,39,38,0
7039,13,2,11,4,5,4,4,1,0,0,54,38,0
2496,37,2,8,2,12,0,4,1,93,0,39,38,1
30602,42,3,7,2,2,0,4,1,0,0,39,38,0
18739,5,2,9,4,3,4,4,0,0,0,29,38,0
2925,11,5,9,4,9,3,4,1,89,0,39,38,0
13943,19,2,15,4,11,1,4,1,0,0,49,38,0
14406,21,2,9,0,11,3,4,1,0,0,49,38,0
23625,14,1,12,4,9,1,4,1,0,0,42,38,0
30234,13,2,15,2,11,0,4,1,0,0,43,38,0
28340,17,2,11,2,11,0,4,1,0,0,67,38,0
3352,23,2,15,2,6,0,4,1,67,0,49,38,1
10139,21,4,11,2,9,0,4,1,0,0,49,38,1
4414,43,2,11,2,2,0,1,1,0,0,39,38,0
12092,4,2,15,4,8,3,4,0,0,0,39,38,0
21100,38,4,11,4,2,3,4,1,0,0,34,38,0
18039,4,2,11,4,5,2,4,1,0,0,37,22,0
24344,25,2,15,2,2,0,4,1,0,0,39,38,0
25038,2,2,5,2,5,3,4,1,0,0,44,25,0
8305,43,4,8,2,13,5,4,0,0,0,14,10,1
20434,43,2,11,6,7,1,4,0,0,0,43,38,0
3616,35,2,11,0,2,1,4,1,52,0,39,38,0
35,46,0,10,0,3,1,4,0,0,78,59,38,1
22680,34,2,9,2,3,0,4,1,0,0,59,38,1
6250,15,2,8,0,9,1,4,1,0,0,39,38,0
18986,6,2,15,4,11,3,2,1,0,0,8,38,0
25288,12,3,11,2,2,0,4,1,0,0,59,38,0
29235,42,2,11,2,6,5,4,0,0,0,39,21,1
27927,27,2,9,2,3,0,4,1,0,0,39,38,1
18301,18,4,6,2,2,0,4,1,0,0,39,38,0
9379,25,4,9,2,11,0,4,1,0,0,49,38,1
31678,19,2,9,6,9,4,4,0,0,0,43,38,0
6779,17,2,9,2,10,0,2,1,0,0,29,38,0
21926,49,2,9,0,9,4,4,0,0,0,7,4,0
18870,6,2,15,4,0,3,4,1,0,0,39,38,0
26439,10,2,0,4,2,1,4,1,0,0,29,38,0
22117,1,2,15,4,7,3,4,1,0,0,14,38,0
31766,0,2,0,4,11,4,4,0,0,0,23,38,0
9453,14,3,8,0,11,1,4,1,0,0,39,38,0
9628,23,2,12,2,3,0,4,1,0,0,39,38,1
3801,19,4,11,2,2,0,4,1,42,0,39,38,0
7499,32,2,11,2,2,0,4,1,0,0,42,38,0
16998,4,2,11,4,0,1,4,0,0,0,39,38,0
28617,13,2,11,2,5,0,4,1,0,0,39,38,1
12119,37,2,8,2,13,0,4,1,0,0,19,38,0
31130,20,2,11,2,2,0,4,1,0,0,51,38,1
1512,29,2,12,0,3,4,4,0,0,2,44,38,0
29848,16,2,7,2,2,0,4,1,0,0,39,38,0
14703,13,2,1,2,13,0,4,1,0,0,39,38,0
28417,29,4,11,2,4,0,4,1,0,0,34,38,0
715,15,2,9,2,3,0,4,1,0,45,59,38,1
19656,16,2,8,2,9,0,4,1,0,0,39,38,1
18532,39,2,1,2,13,0,4,1,0,0,39,38,0
19543,19,2,15,0,9,1,4,0,0,0,39,38,0
8106,24,2,0,2,13,0,2,1,0,0,39,38,1
2317,9,2,12,4,9,1,4,1,96,0,39,38,1
2637,18,2,9,2,3,0,4,1,93,0,49,38,1
31512,29,2,11,0,0,4,4,0,0,0,39,38,0
20023,9,2,11,2,5,0,4,1,0,0,39,38,0
6482,8,2,11,2,13,0,2,1,0,0,29,38,0
29685,15,2,8,2,12,0,4,1,0,0,44,38,1
24048,32,2,11,2,10,0,4,1,0,0,39,38,0
18673,18,2,15,2,5,0,4,1,0,0,39,38,0
7229,33,2,5,2,6,0,4,1,0,0,39,38,0
25522,23,3,9,2,3,0,4,1,0,0,44,38,1
18810,0,2,0,4,7,3,4,0,0,0,14,38,0
23143,26,0,11,2,0,5,4,0,0,0,39,38,1
25371,4,2,7,4,7,3,4,0,0,0,39,38,0
5972,19,2,9,2,3,0,4,1,0,0,39,38,0
22628,15,0,15,4,3,1,4,1,0,0,39,38,0
9749,4,2,8,4,3,3,4,1,0,0,39,38,0
23195,26,2,15,2,11,0,4,1,0,0,39,38,1
9981,9,2,4,2,4,0,4,1,0,0,29,25,0
29837,18,2,8,2,12,0,2,1,0,0,37,22,0
20625,2,2,15,4,7,3,4,0,0,0,3,38,0
3929,36,2,7,2,3,0,4,1,33,0,92,38,0
5946,30,2,15,4,11,1,4,1,0,0,67,38,1
4161,16,1,9,4,0,1,4,0,6,0,39,38,0
24609,14,0,11,2,0,0,4,1,0,0,39,38,1
5884,21,2,12,2,2,0,2,1,0,0,39,38,1
1149,19,5,9,2,9,5,4,0,0,30,37,38,0
12508,41,2,9,0,13,1,4,1,0,0,44,38,0
27288,9,2,9,4,0,3,4,0,0,0,39,38,1
127,6,2,11,2,11,0,4,1,0,71,39,38,0
1297,22,2,0,6,6,1,2,1,0,21,39,38,0
27744,32,2,11,2,4,0,4,1,0,0,24,38,0
12200,20,2,15,2,2,0,4,1,0,0,39,38,0
13742,26,4,11,2,2,0,4,1,0,0,29,38,0
19401,21,4,9,2,0,5,4,0,0,0,27,38,1
20629,27,2,4,2,5,0,4,1,0,0,39,25,0
7874,9,2,15,4,12,3,4,0,0,0,39,38,0
14185,30,0,10,2,9,0,4,1,0,0,39,38,1
27792,25,1,11,2,13,0,4,1,0,0,39,38,0
11135,26,2,15,2,7,0,4,1,0,0,47,38,0
30030,18,4,6,2,2,0,4,1,0,0,49,38,0
16667,41,2,15,4,0,1,2,0,0,0,36,38,0
28380,38,2,8,2,2,0,4,1,0,0,49,17,1
30740,10,4,11,2,7,0,2,1,0,0,59,38,1
13345,34,4,15,0,2,1,4,1,0,0,7,32,1
10367,21,2,11,0,7,4,4,0,0,0,39,38,0
13279,9,4,15,4,9,1,4,0,0,0,3,25,0
31160,17,2,15,4,0,4,2,0,0,0,39,38,0
20508,18,2,11,2,12,0,4,1,0,0,39,38,0
29181,14,2,9,4,0,1,4,1,0,0,49,38,0
18607,4,2,15,4,0,3,4,0,0,0,15,38,0
4145,17,2,11,0,13,4,4,0,8,0,47,10,0
10603,14,5,15,4,7,1,1,1,0,0,39,38,0
16806,2,4,15,4,13,3,4,1,0,0,29,38,0
25105,15,2,8,2,12,0,4,1,0,0,39,38,0
5368,28,0,9,2,3,0,4,1,0,0,39,38,0
28541,10,2,9,0,5,3,2,1,0,0,39,38,0
13262,21,2,11,2,10,3,4,1,0,0,44,38,0
16375,13,2,11,3,0,1,4,0,0,0,29,38,0
3872,43,2,11,0,12,4,4,0,38,0,39,38,0
28154,37,2,9,2,3,0,4,1,0,0,44,38,1
9718,0,2,1,4,11,3,4,1,0,0,14,38,0
3259,40,2,9,2,3,0,1,1,69,0,39,34,0
31785,14,2,0,5,13,4,4,1,0,0,39,38,0
12631,2,2,15,4,11,3,4,1,0,0,19,38,0
18732,37,2,11,2,2,0,4,1,0,0,48,38,0
9970,28,2,12,2,9,0,4,1,0,0,54,38,1
24362,28,4,15,4,11,1,4,1,0,0,54,38,0
18942,16,2,7,0,9,1,4,1,0,0,49,38,0
31696,38,4,14,6,9,1,4,1,0,0,54,38,1
30806,1,2,1,4,7,3,4,0,0,0,14,38,0
31187,38,1,9,2,9,5,4,0,0,0,59,38,0
15182,10,2,9,2,3,0,4,1,0,0,39,38,1
17062,14,2,9,4,9,1,4,0,0,0,68,38,1
20918,11,2,10,4,0,3,4,1,0,0,17,38,0
9516,15,2,11,2,13,0,4,1,0,0,75,38,1
24861,25,1,11,2,10,0,4,1,0,0,84,38,0
5440,26,2,0,4,6,1,2,1,0,0,39,38,0
19223,4,2,11,4,2,3,4,1,0,0,39,38,0
6212,29,1,9,2,9,0,4,1,0,0,34,38,1
27281,20,2,9,4,12,1,4,0,0,0,39,38,0
3459,19,4,8,2,4,0,4,1,63,0,71,38,0
11844,30,5,8,2,12,0,4,1,0,0,47,38,1
32104,25,3,9,2,2,0,2,1,0,0,59,38,0
12436,22,3,9,2,3,0,4,1,0,0,44,38,0
25056,29,2,9,0,11,4,4,1,0,0,39,38,1
4767,22,2,11,4,5,3,4,1,0,0,59,38,0
1391,19,2,9,2,9,0,4,1,0,16,49,38,1
20842,59,2,9,2,3,0,4,1,0,0,39,38,0
8503,24,2,8,2,3,0,4,1,0,0,39,38,1
6884,10,2,11,4,3,3,4,0,0,0,39,38,0
22577,10,2,11,2,7,3,4,1,0,0,39,38,0
20415,16,2,6,4,11,4,4,0,0,0,39,38,0
14733,1,2,11,4,11,3,4,0,0,0,29,38,0
7030,24,2,15,5,7,1,2,1,0,0,39,38,0
19162,31,2,1,2,5,0,4,1,0,0,59,38,0
26980,34,1,14,6,9,1,4,0,0,0,39,38,0
5192,16,2,9,2,11,5,4,0,0,0,44,38,1
8948,3,2,15,4,7,3,4,0,0,0,31,38,0
17985,21,2,11,4,6,1,4,0,0,0,39,38,0
7738,12,4,9,4,9,1,2,1,0,0,39,38,0
10816,3,5,15,4,0,3,4,0,0,0,24,38,0
19011,17,5,11,5,0,4,4,0,0,0,19,38,0
17806,19,2,7,5,7,4,2,0,0,0,31,38,0
22632,42,2,5,0,13,1,4,1,0,0,39,38,0
11178,13,2,15,4,6,1,4,1,0,0,39,38,0
24814,1,2,11,2,3,5,4,0,0,0,39,38,0
22309,54,2,1,4,8,1,4,0,0,0,71,38,0
16225,20,0,11,2,0,0,4,1,0,0,39,38,1
23597,39,2,9,2,9,0,4,1,0,0,39,38,1
7330,11,2,11,4,9,1,4,0,0,0,39,38,0
31040,35,5,7,2,11,0,4,1,0,0,39,38,1
19508,32,2,11,2,6,0,4,1,0,0,39,38,0
9585,24,2,11,4,7,1,4,0,0,0,39,38,0
4801,10,2,11,4,6,3,4,0,0,0,31,38,0
31254,27,2,7,0,9,1,4,0,0,0,39,38,1
15244,5,2,15,0,11,3,1,0,0,0,29,29,0
13186,0,2,11,4,4,3,2,1,0,0,39,38,0
1679,46,4,12,2,4,0,4,1,116,0,49,38,0
25206,22,1,11,2,6,0,4,1,0,0,37,38,1
25528,2,5,15,4,0,3,4,0,0,0,14,38,0
69,25,3,14,2,9,0,4,1,0,73,59,38,1
19672,16,5,11,2,12,0,4,1,0,0,39,38,0
5541,0,1,6,4,7,3,2,1,0,0,8,38,0
18804,28,2,9,2,2,0,1,1,0,0,39,23,1
1051,25,2,11,2,13,0,4,1,0,35,42,38,0
21438,1,1,1,4,10,3,4,1,0,0,9,38,0
18252,31,2,7,2,13,0,4,1,0,0,43,38,0
31013,3,2,0,4,5,3,4,1,0,0,39,38,0
23310,20,2,0,2,13,0,4,1,0,0,54,38,0
15998,16,0,11,2,0,0,2,1,0,0,39,38,0
30058,10,2,9,2,11,2,4,1,0,0,39,38,1
30790,20,4,15,2,0,5,4,0,0,0,19,38,0
29445,6,2,15,4,2,3,4,1,0,0,14,38,0
22336,45,2,11,2,0,0,4,1,0,0,39,38,1
2537,27,2,12,2,9,0,4,1,93,0,54,38,1
7698,23,2,11,2,5,0,4,1,0,0,39,38,1
30773,6,2,4,4,2,1,4,1,0,0,39,25,0
21519,36,4,6,2,4,0,4,1,0,0,67,38,0
2654,22,2,8,2,2,0,4,1,93,0,39,38,1
17197,18,1,11,2,7,0,0,1,0,0,39,38,0
20557,6,2,15,2,11,3,4,0,0,0,15,38,0
22647,26,1,15,4,3,1,4,0,0,0,11,38,0
31259,9,2,12,2,9,0,4,1,0,0,19,38,0
5524,15,2,1,0,11,1,4,1,0,0,42,38,1
12288,42,4,9,2,3,0,4,1,0,0,39,38,1
13566,11,2,8,4,11,1,4,1,0,0,39,38,0
9931,27,2,15,2,13,0,4,1,0,0,39,38,0
9758,32,4,9,4,11,1,4,1,0,0,44,38,0
616,27,5,10,2,9,0,4,1,0,45,39,38,1
2014,41,2,12,2,3,0,4,1,107,0,39,11,1
8971,6,2,15,4,5,3,4,1,0,0,24,38,0
26410,5,2,15,4,7,1,4,1,0,0,14,38,0
28180,13,4,8,0,2,1,4,1,0,0,48,38,0
3207,22,2,15,4,9,1,2,1,72,0,39,38,1
29004,26,2,9,2,3,0,4,1,0,0,44,38,1
6673,40,4,15,2,11,0,4,1,0,0,59,38,1
29424,33,2,11,2,13,0,4,1,0,0,39,38,1
15421,19,2,7,0,7,4,4,0,0,0,36,38,0
3806,31,2,11,2,11,0,4,1,42,0,14,38,0
7208,11,2,0,4,7,2,0,1,0,0,39,25,0
6585,4,2,11,4,7,3,4,1,0,0,34,38,0
31114,22,4,6,2,4,2,4,1,0,0,39,4,0
24150,12,5,8,0,0,3,4,1,0,0,39,38,0
1935,19,3,9,2,11,0,4,1,107,0,44,38,1
16693,20,0,11,0,2,1,4,1,0,0,39,38,0
27340,34,1,12,2,9,5,4,0,0,0,67,38,1
6928,8,2,9,4,3,3,4,1,0,0,54,38,0
15005,17,2,15,4,5,1,4,1,0,0,39,38,0
16679,24,2,7,0,0,4,4,0,0,0,37,38,0
32539,17,2,9,4,3,1,4,0,0,0,54,38,1
18841,16,2,8,4,7,1,4,1,0,0,39,4,0
22134,7,2,11,4,6,2,2,1,0,0,44,38,0
3385,15,4,11,2,4,0,4,1,65,0,39,38,0
8445,22,2,11,2,9,0,4,1,0,0,49,38,1
24621,25,2,15,2,13,0,4,1,0,0,56,38,0
6996,11,2,6,4,6,1,4,1,0,0,49,5,0
30460,48,4,11,2,11,0,4,1,0,0,54,38,0
8977,2,4,0,3,0,4,0,0,0,0,39,38,0
32457,0,2,0,4,7,3,4,1,0,0,19,38,0
21017,44,4,11,2,4,0,4,1,0,0,59,38,0
27861,49,2,13,6,8,2,4,0,0,0,39,12,0
2122,30,4,14,2,9,0,4,1,107,0,39,38,1
17422,15,2,11,5,5,1,4,0,0,0,39,38,0
17407,31,2,11,2,2,0,4,1,0,0,39,38,0
5001,37,4,11,2,11,0,2,1,0,0,39,38,0
12123,6,2,7,4,0,1,4,1,0,0,39,38,0
5417,32,2,11,2,6,5,2,0,0,0,39,38,0
6669,37,4,9,2,3,0,4,1,0,0,39,38,1
15936,38,4,11,2,11,0,4,1,0,0,39,38,0
27898,4,2,8,4,0,3,4,0,0,0,39,38,0
12148,21,2,9,4,4,1,4,1,0,0,39,38,0
17225,30,2,15,2,3,0,4,1,0,0,39,38,1
11749,14,2,11,3,8,2,2,0,0,0,59,22,0
17890,33,2,11,2,2,0,4,1,0,0,39,30,0
15726,29,2,9,0,9,4,4,0,0,0,39,38,0
22859,45,3,11,0,3,1,2,1,0,0,39,38,0
7704,18,1,11,4,10,3,4,1,0,0,39,38,0
18464,49,2,12,2,11,0,4,1,0,0,39,38,0
21149,5,2,7,4,10,3,4,1,0,0,59,38,0
8782,25,2,15,0,12,1,4,0,0,0,39,38,0
3188,42,2,5,4,4,4,4,1,73,0,39,38,0
10153,15,5,15,4,0,1,4,1,0,0,37,38,0
20585,34,2,11,3,2,1,4,1,0,0,44,3,0
800,19,2,15,2,6,0,4,1,0,44,39,38,1
23913,19,2,11,2,2,0,4,1,0,0,49,38,0
5548,31,2,11,2,6,0,4,1,0,0,39,38,0
4437,6,2,11,4,13,3,4,1,0,0,39,38,0
14365,5,2,15,2,0,5,4,0,0,0,39,38,0
19946,35,4,12,2,11,0,4,1,0,0,67,38,0
20424,20,2,11,6,0,4,4,0,0,0,66,38,0
8393,42,2,11,2,6,0,4,1,0,0,29,21,0
26810,7,2,11,4,0,2,2,1,0,0,39,22,0
23276,32,2,5,2,2,0,4,1,0,0,39,38,0
3771,52,2,7,0,0,1,4,0,46,0,5,10,0
16219,26,5,9,2,3,0,4,1,0,0,54,38,1
20329,17,2,11,0,6,4,4,0,0,0,19,38,0
3510,21,2,11,2,11,0,4,1,57,0,39,3,0
895,36,2,15,2,13,0,4,1,0,44,44,38,1
4332,32,1,8,2,2,0,2,1,0,0,39,38,1
10868,10,2,15,4,3,1,4,0,0,0,63,38,0
13523,10,5,7,4,10,1,4,1,0,0,39,38,0
27904,32,2,11,0,0,1,4,1,0,0,31,38,0
28048,24,5,9,2,3,0,1,1,0,0,39,38,0
28702,13,5,15,2,0,0,4,1,0,0,39,38,1
9376,26,2,9,5,9,4,4,1,0,0,44,38,0
19518,15,2,15,2,0,0,4,1,0,0,49,38,0
26467,17,2,3,2,2,0,4,1,0,0,39,25,0
20073,18,2,15,0,0,4,4,0,0,0,38,38,0
3033,9,2,7,2,6,0,4,1,78,0,39,38,1
4845,28,2,15,4,11,1,2,1,0,0,39,38,0
29863,26,1,8,2,3,0,4,1,0,0,39,38,0
8647,8,2,7,4,2,3,4,1,0,0,39,38,0
20896,27,5,11,2,7,5,4,0,0,0,14,38,0
26242,30,2,11,2,12,0,4,1,0,0,39,38,0
9180,27,1,12,2,9,0,4,1,0,0,34,38,0
24155,5,2,11,4,7,1,4,0,0,0,39,38,0
7270,45,4,9,0,9,1,4,0,0,0,39,38,1
31702,32,2,11,0,0,1,4,0,0,0,39,38,0
14849,35,0,9,2,9,0,4,1,0,0,39,38,1
21605,17,0,9,2,0,0,1,1,0,0,37,38,0
21028,25,2,11,2,2,0,4,1,0,0,39,38,1
29792,39,1,15,0,10,1,2,1,0,0,47,38,0
21313,36,2,11,2,6,0,4,1,0,0,39,38,1
21116,33,2,11,2,6,0,4,1,0,0,57,38,0
27158,19,2,11,0,5,4,4,0,0,0,36,38,0
17412,26,2,15,2,7,5,4,0,0,0,19,8,1
19600,3,5,15,4,9,3,4,0,0,0,14,38,0
25036,23,2,10,2,9,0,4,1,0,0,44,38,0
15842,54,2,11,2,10,0,4,1,0,0,39,38,1
14916,23,4,11,2,2,0,4,1,0,0,31,38,0
16123,53,4,15,2,3,0,4,1,0,0,34,38,0
12903,8,2,1,4,2,1,4,1,0,0,39,25,0
18693,6,2,1,4,0,4,2,1,0,0,34,38,0
23123,16,4,11,2,13,0,4,1,0,0,44,38,0
27240,21,2,15,0,3,4,4,0,0,0,39,38,0
32186,35,0,11,2,0,0,4,1,0,0,43,38,1
2224,10,2,9,4,11,1,4,1,103,0,45,38,1
26995,51,2,6,2,2,0,2,1,0,0,43,38,0
21754,45,2,12,4,9,1,4,1,0,0,67,38,0
9219,44,2,11,2,6,0,4,1,0,0,39,38,0
22940,6,0,15,4,11,1,4,0,0,0,34,38,0
27566,29,2,9,2,12,0,4,1,0,0,59,38,1
31555,27,2,12,2,9,0,4,1,0,0,41,38,1
25430,15,0,11,4,3,1,2,0,0,0,39,38,0
7837,14,1,15,2,3,0,4,1,0,0,34,38,0
